StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PARTY7,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
11/28/2019 16:49,11/28/2019 16:58,0,69.112.128.27,100,560,1,11/28/2019 16:58,R_uftWE1N3bX0uAg1,,,,,40.67390442,-73.93579865,anonymous,EN,1,1,7,6,,3,2,4,1,3,1,4,"1,2,3,4,5,6,7,8,9,10",21,1,3,5,3,6,4,2,,1,5,1,1,3,1,1,1,1,7,7,6,4,7,5,6,7,4,4,4,4,3,3,3,3,6,4,4,4,4,2,4,4,5,4,4,5,,44,9,,,25,2,1,1314377940,KS_G9QDMwM0F8okGHxKEwQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1.666666667,2.333333333,1,1,1,1
11/28/2019 17:03,11/28/2019 17:04,0,72.189.8.218,100,55,1,11/28/2019 17:04,R_2B8LVgDZLqrZIzf,,,,,28.30560303,-81.41970062,anonymous,EN,1,2,6,5,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1508955511,KS_G9QDMwM2qjVw_SSxJxQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:03,11/28/2019 17:04,0,47.152.59.138,100,67,1,11/28/2019 17:04,R_2ccRFDonYlpDri9,,,,,34.12109375,-117.436203,anonymous,EN,1,2,5,5,,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1504513929,KS_G9QDMwM1aCfxgn5eXLQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:03,11/28/2019 17:07,0,68.205.80.40,100,257,1,11/28/2019 17:07,R_1NtzS4Xl2bebXi5,,,,,28.55039978,-81.1832962,anonymous,EN,1,2,6,5,,5,5,1,4,4,5,3,"3,4,6",21,10,1,7,7,7,7,2,,13,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,58,2,,1,2,1,0,1645744791,KS_G9QDMwM3IGSA9jrO8Xw**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,13,13,13,1,1,1
11/28/2019 17:03,11/28/2019 17:08,0,67.48.136.82,100,277,1,11/28/2019 17:08,R_1P1KsOtNE6bSEJC,,,,,26.28230286,-98.18250275,anonymous,EN,1,1,7,5,,5,3,3,2,2,2,3,"1,3,4",7,6,7,5,4,4,4,3,,8,7,8,9,7,9,9,7,7,5,4,5,5,4,6,6,5,4,5,5,6,5,5,4,7,4,5,5,7,4,4,5,5,4,4,6,5,,55,13,,1,11,3,1,1509040767,KS_G9QDMwM3na8kxbCLZ9g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,8.333333333,7.666666667,7.666666667,0,0,0
11/28/2019 16:49,11/28/2019 17:08,0,73.3.188.254,100,1126,1,11/28/2019 17:08,R_20Yw5LvQWFsSVYB,,,,,38.93009949,-104.844101,anonymous,EN,1,2,3,6,,5,1,3,1,1,5,1,"1,2,7,8,9,10",6,5,4,4,4,4,4,2,,4,4,7,2,5,7,1,4,2,3,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,1,3,2,4,4,4,4,4,4,4,4,4,,57,13,,2,7,1,0,1292615124,KS_G9QDMwM02Wi-hpA4WdA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,4.666666667,5,2.333333333,0,0,0
11/28/2019 17:05,11/28/2019 17:08,0,24.44.153.36,100,211,1,11/28/2019 17:08,R_2q48ZhjHeTKVPXL,,,,,41.71710205,-73.99259949,anonymous,EN,1,2,5,5,,2,2,3,4,5,"1,2",3,"1,3,4,6",7,9,3,3,4,1,2,2,,5,7,9,3,7,9,7,4,10,5,3,5,3,2,4,5,6,3,4,5,3,3,2,5,4,3,6,3,4,3,3,4,5,2,4,7,4,,25,13,,1,25,2,1,1625449470,KS_G9QDMwM3HhdiDwcu6Tw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,6.333333333,7,7,1,0,0
11/28/2019 17:03,11/28/2019 17:13,0,71.222.99.92,100,564,1,11/28/2019 17:13,R_2AHKxRzNYkDIoos,,,,,36.14720154,-115.1175003,anonymous,EN,1,2,6,5,,5,3,3,2,4,1,3,"1,2,3,4,5,6,7,8,9,10",7,5,4,6,4,5,1,2,,13,7,9,4,4,3,7,3,7,4,4,3,3,3,3,3,3,5,5,5,5,4,4,4,4,2,3,3,4,4,3,3,3,4,4,4,4,,63,3,,2,17,3,0,1647889675,KS_G9QDMwM1RNLXnv7iapw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,3.666666667,9.666666667,5.666666667,0,1,0
11/28/2019 17:16,11/28/2019 17:17,0,172.58.107.244,100,14,1,11/28/2019 17:17,R_29dddnN0qmQKpKH,,,,,32.86869812,-96.86260223,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1505230261,KS_G9QDMwM050POPnmYsxw**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:01,11/28/2019 17:17,0,73.95.32.131,100,933,1,11/28/2019 17:17,R_bw4G7XeV0sclIrf,,,,,38.24349976,-104.6194,anonymous,EN,1,2,6,6,,4,4,3,3,3,2,3,4,21,2,1,6,5,5,5,2,,8,8,6,9,10,11,11,13,11,5,5,6,6,6,7,6,6,4,7,6,7,4,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,,45,7,,,1,2,1,1661571014,KS_G9QDMwM2G_1D5alqQmg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,10,7.333333333,11.66666667,0,0,0
11/28/2019 17:07,11/28/2019 17:17,0,96.94.16.193,100,595,1,11/28/2019 17:17,R_240rDdmUcsukmdK,,,,,28.77389526,-81.64630127,anonymous,EN,1,1,6,5,,6,1,4,4,4,4,2,"1,4,6,7,8,9,10",21,9,7,7,4,7,1,2,,13,7,13,7,7,7,13,13,13,1,7,1,4,4,1,7,7,4,7,1,1,1,7,1,1,7,4,4,4,7,7,7,7,7,7,7,7,,68,2,,2,12,2,1,1638994787,KS_G9QDMwM2B7MSoRG4wjA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,7,11,13,0,0,0
11/28/2019 17:04,11/28/2019 17:20,0,75.64.58.39,100,940,1,11/28/2019 17:20,R_2VEIdI3fejaytg1,,,,,35.16000366,-89.77680206,anonymous,EN,1,1,5,5,,6,3,5,1,5,5,3,"1,2,5,6,7,8,9,10",20,3,1,6,4,7,3,2,,4,2,1,2,4,2,2,2,3,5,3,4,5,6,6,4,6,6,6,6,6,5,5,5,5,2,4,3,4,1,1,1,1,3,3,2,3,,74,12,,,12,1,0,1647247997,KS_G9QDMwM1pNZYVmYvzWA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.666666667,2.333333333,2.333333333,0,0,0
11/28/2019 17:14,11/28/2019 17:21,0,107.202.33.201,100,412,1,11/28/2019 17:21,R_09xmD0tnl65VqPn,,,,,34.76480103,-83.06400299,anonymous,EN,1,1,6,5,,2,4,5,4,5,5,3,8,8,10,7,7,6,5,6,2,,13,13,1,1,1,1,9,8,9,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,7,7,4,5,7,7,7,7,7,7,7,7,,31,1,,1,11,1,1,1265864149,KS_G9QDMwM2CC93OOPsyGg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,1,9,8.666666667,1,0,0
11/28/2019 17:18,11/28/2019 17:24,0,71.197.179.8,100,378,1,11/28/2019 17:24,R_1JXR4o3PvdD4J4i,,,,,47.68589783,-122.2994003,anonymous,EN,1,2,7,6,,3,3,4,2,3,1,3,"1,2,3,4,5,6,7,8,9,10",7,5,4,7,3,7,5,2,,6,7,7,1,7,1,7,2,5,4,5,3,4,4,4,3,5,4,3,2,4,4,3,3,4,4,1,1,1,3,1,2,1,2,1,2,1,,44,12,,,7,2,0,1504455029,KS_G9QDMwM36RrHYv5d23A**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,3,6.666666667,4.666666667,0,0,0
11/28/2019 17:18,11/28/2019 17:26,0,76.176.131.2,100,440,1,11/28/2019 17:26,R_2f6A1Cf5AonsxRI,,,,,33.14579773,-117.3318024,anonymous,EN,1,2,6,5,,2,3,3,3,3,5,3,"1,2,3,5,7,8,10",7,5,4,4,4,4,4,2,,9,5,5,7,11,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,31,2,,2,22,2,0,1502036343,KS_G9QDMwM2Cl2aUF6etHw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,8,6.333333333,4,1,0,0
11/28/2019 17:11,11/28/2019 17:27,0,107.207.207.189,100,916,1,11/28/2019 17:27,R_VKWqV7ZsOiKxcWd,,,,,41.0092926,-80.6190033,anonymous,EN,1,2,5,5,,5,4,5,3,4,1,3,"7,8,9,10",20,5,1,7,5,7,6,2,,7,5,7,5,7,4,1,1,1,6,5,5,4,4,5,6,6,4,4,4,4,2,3,3,3,3,4,3,3,5,4,4,5,5,5,5,5,,61,2,,2,12,2,1,1457795066,KS_G9QDMwM2gZJEO2EtAvw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,5.333333333,6.333333333,1,1,1,1
11/28/2019 17:27,11/28/2019 17:28,0,173.21.170.210,100,84,1,11/28/2019 17:28,R_OD9oYJEoVmvBbNf,,,,,47.53709412,-92.52850342,anonymous,EN,1,2,7,6,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1116525159,KS_G9QDMwM3dy8Z09NBMfg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:13,11/28/2019 17:29,0,75.138.42.120,100,960,1,11/28/2019 17:29,R_1JDEtVEVm1C1C7Z,,,,,33.17520142,-86.27130127,anonymous,EN,1,1,5,4,,1,2,1,2,3,2,3,6,8,5,3,4,3,4,5,3,,11,7,3,4,6,3,6,4,6,3,2,6,3,3,4,4,7,3,5,4,1,2,4,4,3,2,2,4,2,3,4,2,3,3,6,6,2,,20,13,,1,5,1,1,1614146050,KS_G9QDMwM3Ehcw3DDxvcg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,4.333333333,7,5.333333333,1,1,1
11/28/2019 17:23,11/28/2019 17:29,0,216.15.85.212,100,346,1,11/28/2019 17:29,R_3h5zYtuSipeMHkV,,,,,40.69410706,-75.29039764,anonymous,EN,1,1,7,3,,4,3,3,2,4,3,4,"1,2,3,4,5,6,7,8,9,10",21,1,1,7,3,7,6,2,,2,2,1,1,2,1,1,1,1,4,6,6,7,7,6,6,6,4,6,6,6,6,6,6,6,7,6,7,7,7,7,7,7,7,7,7,7,,45,2,,2,25,1,1,1448164547,KS_G9QDMwM2Bp5MJ42zv9w**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1.333333333,1.666666667,1,1,1,1
11/28/2019 17:22,11/28/2019 17:30,0,67.183.152.168,100,481,1,11/28/2019 17:30,R_3QEKIMA8jNpN503,,,,,47.5579071,-122.1632996,anonymous,EN,1,2,7,5,,5,3,4,3,4,5,2,"1,2,3,4,5,6,7,8,9,10",21,7,2,7,6,6,4,2,,3,1,11,1,1,1,5,11,12,4,1,2,4,7,7,6,7,4,3,4,5,4,4,6,4,1,4,4,1,2,4,4,3,4,4,3,4,,62,2,,2,28,1,0,1502954105,KS_G9QDMwM3no_teXWPH8Q**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1,5,9.333333333,0,0,1
11/28/2019 17:28,11/28/2019 17:32,0,173.169.33.73,100,213,1,11/28/2019 17:32,R_1Fhn5sVydQtpkux,,,,,28.01170349,-82.58200073,anonymous,EN,1,1,5,5,,1,4,4,3,3,2,4,"3,4,6",1,4,4,5,5,4,2,2,,7,7,7,7,7,7,7,7,7,4,4,4,4,4,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,19,12,,,12,1,0,1616300488,KS_G9QDMwM1kv8D9Ybr-Zg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,7,7,7,0,0,0
11/28/2019 17:31,11/28/2019 17:32,0,69.119.68.216,100,91,1,11/28/2019 17:32,R_3QWN9kFLZL7PFNO,,,,,40.6703949,-73.69809723,anonymous,EN,1,1,5,5,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1667849429,KS_G9QDMwM1ZqQsQlH8Gnw**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:29,11/28/2019 17:32,0,70.57.90.3,100,192,1,11/28/2019 17:32,R_1dozz7F74Rcv3aa,,,,,39.21359253,-95.44039917,anonymous,EN,1,1,4,5,,2,5,4,4,4,2,2,"1,2,4",21,0,1,6,7,6,6,2,,2,13,7,3,1,4,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,,35,2,,2,4,1,1,1565203709,KS_G9QDMwM0__SnkZld9zg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,2.666666667,7.333333333,1,1,0,1
11/28/2019 17:23,11/28/2019 17:33,0,76.100.130.149,100,637,1,11/28/2019 17:33,R_1246SiX5lXZVaxV,,,,,38.80780029,-77.0522995,anonymous,EN,1,2,7,5,,3,2,4,1,1,5,2,11,7,5,4,6,4,4,4,2,,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,4,4,1,1,3,3,3,3,,39,3,,2,1,3,0,1416974754,KS_G9QDMwM0oE-faClZnGA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,1,1,1,0,0,0
11/28/2019 17:32,11/28/2019 17:37,0,50.113.24.173,100,303,1,11/28/2019 17:37,R_29tqOjE1hxaaMdz,,,,,20.84269714,-156.3330078,anonymous,EN,1,1,5,5,,3,3,2,2,3,"1,4",4,"4,6,10",7,3,4,5,4,7,5,2,,10,9,11,11,11,10,2,1,1,4,4,4,4,6,6,6,5,4,3,6,7,5,6,6,7,4,6,6,7,4,3,5,5,2,3,5,5,,41,7,,,8,3,1,1637533293,KS_G9QDMwM3gU91wEVc7MQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,10.66666667,10,1.333333333,0,0,1
11/28/2019 17:35,11/28/2019 17:38,0,99.8.28.166,100,200,1,11/28/2019 17:38,R_3PsE1LLO1R2y9ve,,,,,33.84190369,-117.6043015,anonymous,EN,1,2,7,5,,2,4,1,1,1,3,3,"1,2,3,4,5,6",20,2,1,7,7,7,7,2,,11,12,13,13,13,12,13,12,12,6,6,7,6,6,7,6,6,6,6,6,7,6,6,7,6,6,6,7,6,7,6,6,6,2,6,6,6,,26,12,,,11,1,1,1517507368,KS_G9QDMwM0KGjGKCg_qzg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,12.66666667,12,12.33333333,0,0,0
11/28/2019 14:58,11/28/2019 17:39,0,108.72.30.221,100,9623,1,11/28/2019 17:39,R_3Hpp0s8rKGeOTMa,,,,,25.95620728,-80.18280029,anonymous,EN,1,1,6,4,,2,1,2,3,4,"2,4",2,11,21,10,4,3,2,3,3,3,,12,13,11,8,13,8,9,7,7,7,1,7,1,5,7,1,7,7,7,4,7,7,4,7,7,7,3,7,4,7,7,1,7,2,7,1,4,,25,1,,1,14,2,1,1592021675,KS_G9QDMwM3IAJWRS1fv_Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,9.666666667,12,7.666666667,0,0,0
11/28/2019 17:41,11/28/2019 17:42,0,75.111.198.108,100,58,1,11/28/2019 17:42,R_1QxtmdnRdj2x3ah,,,,,33.58650208,-101.8606033,anonymous,EN,1,2,3,5,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1507262631,KS_G9QDMwM2bQ-lKqh8VVg**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:29,11/28/2019 17:44,0,68.41.189.26,100,881,1,11/28/2019 17:44,R_1DXTGpwU5XCMSnp,,,,,43.19630432,-86.271698,anonymous,EN,1,1,7,6,,6,3,5,2,2,5,1,"1,2,3,4,5,6,7,8,9,10",6,5,3,2,2,4,2,2,,5,3,3,3,3,3,3,4,2,5,6,5,5,5,5,4,5,4,5,5,5,3,3,3,4,2,2,2,2,2,3,4,2,3,4,3,2,,82,1,,1,13,1,0,1552933119,KS_G9QDMwM2co7nX3DwQYg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,3,3.666666667,3,0,0,0
11/28/2019 17:42,11/28/2019 17:44,0,47.198.199.66,100,140,1,11/28/2019 17:44,R_VJg1NWLhE4OsZOh,,,,,28.04750061,-82.6147995,anonymous,EN,1,2,7,6,,2,3,2,4,4,2,2,"2,4,6,8",7,10,7,5,6,6,6,2,,11,6,9,11,8,10,11,11,12,5,3,3,3,4,4,4,3,3,2,3,3,3,2,3,3,4,4,3,2,3,3,7,5,5,5,4,1,,31,2,,2,28,3,0,1501939191,KS_G9QDMwM1BEFjXe-ufnw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9.666666667,8.666666667,11.33333333,1,1,1
11/28/2019 17:32,11/28/2019 17:45,0,69.206.204.238,100,795,1,11/28/2019 17:45,R_2y1uB0lWU8CME8K,,,,,41.45350647,-74.47740173,anonymous,EN,1,1,3,6,,1,5,5,5,5,4,3,"1,2,3,5,8,9",21,7,4,7,7,7,7,2,,9,1,2,1,1,1,3,9,10,4,7,4,5,1,4,4,7,4,4,4,4,1,1,1,1,7,7,5,5,4,7,5,7,4,3,1,4,,23,2,,2,8,2,1,1667863507,KS_G9QDMwM3PKBtUWw-gnQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,1,4,7.333333333,1,1,0
11/28/2019 17:42,11/28/2019 17:46,0,174.55.27.61,100,272,1,11/28/2019 17:46,R_22zaAPAJoEcgWzp,,,,,41.34320068,-75.53009796,anonymous,EN,1,2,3,5,,5,3,3,3,3,5,1,11,8,3,2,5,6,6,5,2,,6,5,6,6,6,6,6,6,4,5,4,4,4,3,4,5,4,3,4,4,4,3,4,5,5,4,5,5,5,4,5,5,7,4,3,4,4,,64,2,,2,3,1,1,1500910647,KS_G9QDMwM1lOyWnFvpPVQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,6,5.666666667,5.333333333,1,1,1
11/28/2019 17:32,11/28/2019 17:49,0,24.60.104.255,100,998,1,11/28/2019 17:49,R_1nPZWHv76xXDivW,,,,,41.55380249,-73.06300354,anonymous,EN,1,1,3,,,2,2,4,4,3,2,1,3,6,7,3,3,3,3,3,1,,8,4,4,4,6,9,5,9,9,2,3,6,2,3,3,5,2,2,2,3,3,5,6,6,2,2,4,3,1,5,3,5,5,4,3,5,4,,34,6,,,1,2,1,1513968752,KS_G9QDMwM39ahXXdO0Qxg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,6.333333333,5.333333333,7.666666667,1,1,0
11/28/2019 17:50,11/28/2019 17:50,0,172.124.68.51,100,36,1,11/28/2019 17:50,R_PYEqqeBAMmmvVAt,,,,,29.39590454,-98.47609711,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1507985602,KS_G9QDMwM0k1qfH8ccokg**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 17:50,11/28/2019 17:53,0,76.211.176.255,100,168,1,11/28/2019 17:53,R_1LHbqKH8PBV6lfw,,,,,29.55839539,-98.74349976,anonymous,EN,1,2,5,6,,4,5,5,5,4,2,3,"1,2,3,4,5",21,9,3,6,6,6,6,2,,9,9,13,3,6,4,7,7,8,4,1,4,7,4,2,4,7,4,3,4,1,4,2,2,4,7,1,4,4,6,7,7,4,4,4,5,4,,45,3,,1,1,1,1,1565271516,KS_G9QDMwM2XU8swUexS8A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,4.333333333,10.33333333,7.333333333,1,0,0
11/28/2019 17:38,11/28/2019 17:54,0,108.85.171.239,100,994,1,11/28/2019 17:54,R_1ieY6KTzGq1BIeR,,,,,38.56619263,-121.5525055,anonymous,EN,1,1,6,5,,5,3,3,3,3,1,2,"1,7,8",20,5,3,3,3,4,2,2,,1,3,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,1,1,1,1,1,1,1,1,3,1,2,1,,61,10,,,22,2,0,1504416064,KS_G9QDMwM0pLEcoQky6Dw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,1,2.333333333,1,0,0,0
11/28/2019 17:48,11/28/2019 17:57,0,75.72.96.10,100,521,1,11/28/2019 17:57,R_r7JOyVKrVuKMGT7,,,,,45.02279663,-93.30120087,anonymous,EN,1,2,3,5,,6,3,4,1,3,5,1,11,1,4,2,4,4,4,2,2,,5,5,10,1,1,7,1,1,1,4,4,4,4,4,4,4,4,2,3,3,4,4,4,4,4,1,2,1,1,2,3,4,3,1,1,4,2,,65,2,,2,12,2,0,1509004609,KS_G9QDMwM0PAFq9wpKgSw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,3,6.666666667,1,0,0,0
